date,store_id,product_id,customer_id,selling_price,competitor_price,promotion,discount_rate,demand_units,units_sold,inventory_available,stockout,festival,festival_flag,season,rainfall_mm,temperature_c,weather,revenue,profit
2026-08-27,S005,P012,C0444,4490.0,4615.72,0,0.0,3,3,26,0,Onam,1,Monsoon,69.7,28.8,Rain,13470.0,3367.5
2026-08-27,S005,P013,C0344,6999.0,6844.92,0,0.0,2,2,28,0,Onam,1,Monsoon,69.7,28.8,Rain,13998.0,3219.54
2026-08-27,S005,P014,C0105,7999.0,8064.4,0,0.0,6,6,30,0,Onam,1,Monsoon,69.7,28.8,Rain,47994.0,9598.8
2026-08-27,S005,P015,C0452,17817.82,21194.58,1,0.105,1,1,37,0,Onam,1,Monsoon,69.7,28.8,Rain,17817.82,3207.21
2026-08-27,S005,P016,C0160,1309.51,1581.69,1,0.126,6,6,20,0,Onam,1,Monsoon,69.7,28.8,Rain,7857.07,2514.26
2026-08-27,S005,P017,C0346,3999.0,4081.79,0,0.0,5,5,22,0,Onam,1,Monsoon,69.7,28.8,Rain,19995.0,5398.65
2026-08-27,S005,P018,C0159,1499.0,1542.23,0,0.0,8,8,29,0,Onam,1,Monsoon,69.7,28.8,Rain,11992.0,4556.96
2026-08-27,S005,P019,C0671,1900.0,1934.18,0,0.0,3,3,30,0,Onam,1,Monsoon,69.7,28.8,Rain,5700.0,1596.0
2026-08-27,S005,P020,C0479,17999.0,18004.56,0,0.0,5,5,32,0,Onam,1,Monsoon,69.7,28.8,Rain,89995.0,19798.9
2026-08-28,S001,P001,C0382,22000.0,21564.36,0,0.0,4,4,30,0,Onam,1,Monsoon,89.5,26.3,Rain,88000.0,24640.0
2026-08-28,S001,P002,,59000.0,57391.21,0,0.0,0,0,24,0,Onam,1,Monsoon,89.5,26.3,Rain,0.0,0.0
2026-08-28,S001,P003,,69900.0,66294.9,0,0.0,0,0,29,0,Onam,1,Monsoon,89.5,26.3,Rain,0.0,0.0
2026-08-28,S001,P004,C0683,129900.0,129312.68,0,0.0,3,3,28,0,Onam,1,Monsoon,89.5,26.3,Rain,389700.0,62352.0
2026-08-28,S001,P005,C0390,24999.0,25825.68,0,0.0,10,10,28,0,Onam,1,Monsoon,89.5,26.3,Rain,249990.0,54997.8
2026-08-28,S001,P006,C0403,39999.0,41087.84,0,0.0,1,1,35,0,Onam,1,Monsoon,89.5,26.3,Rain,39999.0,7999.8
2026-08-28,S001,P007,C0054,17999.0,17985.96,0,0.0,4,4,18,0,Onam,1,Monsoon,89.5,26.3,Rain,71996.0,18718.96
2026-08-28,S001,P008,C0488,21048.6,24623.01,1,0.158,2,2,38,0,Onam,1,Monsoon,89.5,26.3,Rain,42097.21,10524.3
2026-08-28,S001,P009,C0240,33999.0,34216.39,0,0.0,8,8,37,0,Onam,1,Monsoon,89.5,26.3,Rain,271992.0,59838.24
2026-08-28,S001,P010,C0514,32999.0,34665.46,0,0.0,4,4,39,0,Onam,1,Monsoon,89.5,26.3,Rain,131996.0,29039.12
2026-08-28,S001,P011,C0582,1299.0,1259.68,0,0.0,8,8,43,0,Onam,1,Monsoon,89.5,26.3,Rain,10392.0,3637.2
2026-08-28,S001,P012,C0253,4490.0,4761.47,0,0.0,1,1,14,0,Onam,1,Monsoon,89.5,26.3,Rain,4490.0,1122.5
2026-08-28,S001,P013,C0615,6999.0,6627.39,0,0.0,7,7,31,0,Onam,1,Monsoon,89.5,26.3,Rain,48993.0,11268.39
2026-08-28,S001,P014,C0204,7999.0,8551.81,0,0.0,4,4,30,0,Onam,1,Monsoon,89.5,26.3,Rain,31996.0,6399.2
2026-08-28,S001,P015,C0055,17243.08,19784.32,1,0.134,3,3,42,0,Onam,1,Monsoon,89.5,26.3,Rain,51729.25,9311.27
2026-08-28,S001,P016,C0361,1499.0,1452.82,0,0.0,9,9,33,0,Onam,1,Monsoon,89.5,26.3,Rain,13491.0,4317.12
2026-08-28,S001,P017,C0082,3999.0,3907.51,0,0.0,8,8,36,0,Onam,1,Monsoon,89.5,26.3,Rain,31992.0,8637.84
2026-08-28,S001,P018,C0786,1499.0,1551.51,0,0.0,15,15,38,0,Onam,1,Monsoon,89.5,26.3,Rain,22485.0,8544.3
2026-08-28,S001,P019,C0691,1649.95,1893.05,1,0.132,4,4,32,0,Onam,1,Monsoon,89.5,26.3,Rain,6599.82,1847.95
2026-08-28,S001,P020,C0283,17999.0,17377.66,0,0.0,1,1,42,0,Onam,1,Monsoon,89.5,26.3,Rain,17999.0,3959.78
2026-08-28,S002,P001,C0223,22000.0,21433.89,0,0.0,2,2,41,0,Onam,1,Monsoon,89.5,26.3,Rain,44000.0,12320.0
2026-08-28,S002,P002,C0265,59000.0,58184.86,0,0.0,1,1,20,0,Onam,1,Monsoon,89.5,26.3,Rain,59000.0,11800.0
2026-08-28,S002,P003,C0729,69900.0,73165.21,0,0.0,5,5,23,0,Onam,1,Monsoon,89.5,26.3,Rain,349500.0,62910.0
2026-08-28,S002,P004,,129900.0,124325.89,0,0.0,0,0,19,0,Onam,1,Monsoon,89.5,26.3,Rain,0.0,0.0
2026-08-28,S002,P005,C0159,24999.0,26031.53,0,0.0,5,5,31,0,Onam,1,Monsoon,89.5,26.3,Rain,124995.0,27498.9
2026-08-28,S002,P006,C0432,35825.45,41038.0,1,0.104,4,4,18,0,Onam,1,Monsoon,89.5,26.3,Rain,143301.82,28660.36
2026-08-28,S002,P007,C0554,14058.95,17779.18,1,0.219,4,4,14,0,Onam,1,Monsoon,89.5,26.3,Rain,56235.8,14621.31
2026-08-28,S002,P008,C0341,24999.0,26502.67,0,0.0,3,3,13,0,Onam,1,Monsoon,89.5,26.3,Rain,74997.0,18749.25
2026-08-28,S002,P009,C0427,26999.93,34911.26,1,0.206,4,4,21,0,Onam,1,Monsoon,89.5,26.3,Rain,107999.71,23759.94
2026-08-28,S002,P010,C0702,27711.42,32146.69,1,0.16,4,4,32,0,Onam,1,Monsoon,89.5,26.3,Rain,110845.68,24386.05
2026-08-28,S002,P011,C0200,1299.0,1368.08,0,0.0,9,9,34,0,Onam,1,Monsoon,89.5,26.3,Rain,11691.0,4091.85
2026-08-28,S002,P012,C0113,4490.0,4342.13,0,0.0,5,5,28,0,Onam,1,Monsoon,89.5,26.3,Rain,22450.0,5612.5
2026-08-28,S002,P013,C0577,6999.0,6628.84,0,0.0,3,3,27,0,Onam,1,Monsoon,89.5,26.3,Rain,20997.0,4829.31
2026-08-28,S002,P014,,7999.0,8388.37,0,0.0,0,0,27,0,Onam,1,Monsoon,89.5,26.3,Rain,0.0,0.0
2026-08-28,S002,P015,,19900.0,20651.15,0,0.0,0,0,35,0,Onam,1,Monsoon,89.5,26.3,Rain,0.0,0.0
2026-08-28,S002,P016,C0406,1499.0,1466.12,0,0.0,8,8,31,0,Onam,1,Monsoon,89.5,26.3,Rain,11992.0,3837.44
2026-08-28,S002,P017,C0321,3999.0,3815.69,0,0.0,8,8,33,0,Onam,1,Monsoon,89.5,26.3,Rain,31992.0,8637.84
2026-08-28,S002,P018,C0111,1499.0,1454.95,0,0.0,4,4,28,0,Onam,1,Monsoon,89.5,26.3,Rain,5996.0,2278.48
2026-08-28,S002,P019,C0480,1900.0,1918.44,0,0.0,3,3,34,0,Onam,1,Monsoon,89.5,26.3,Rain,5700.0,1596.0
2026-08-28,S002,P020,C0305,17999.0,19109.17,0,0.0,4,4,38,0,Onam,1,Monsoon,89.5,26.3,Rain,71996.0,15839.12
2026-08-28,S003,P001,C0359,19141.66,20990.95,1,0.13,1,1,27,0,Onam,1,Monsoon,89.5,26.3,Rain,19141.66,5359.66
2026-08-28,S003,P002,C0671,54579.03,60571.78,1,0.075,2,2,25,0,Onam,1,Monsoon,89.5,26.3,Rain,109158.06,21831.61
2026-08-28,S003,P003,C0244,69900.0,66058.44,0,0.0,4,4,37,0,Onam,1,Monsoon,89.5,26.3,Rain,279600.0,50328.0
2026-08-28,S003,P004,,129900.0,132975.53,0,0.0,0,0,19,0,Onam,1,Monsoon,89.5,26.3,Rain,0.0,0.0
2026-08-28,S003,P005,C0408,24999.0,26056.85,0,0.0,3,3,31,0,Onam,1,Monsoon,89.5,26.3,Rain,74997.0,16499.34
2026-08-28,S003,P006,,39999.0,40221.21,0,0.0,0,0,30,0,Onam,1,Monsoon,89.5,26.3,Rain,0.0,0.0
2026-08-28,S003,P007,,14579.91,16988.43,1,0.19,0,0,23,0,Onam,1,Monsoon,89.5,26.3,Rain,0.0,0.0
2026-08-28,S003,P008,C0415,24999.0,26015.92,0,0.0,4,4,39,0,Onam,1,Monsoon,89.5,26.3,Rain,99996.0,24999.0
2026-08-28,S003,P009,C0643,33999.0,32125.66,0,0.0,3,3,35,0,Onam,1,Monsoon,89.5,26.3,Rain,101997.0,22439.34
2026-08-28,S003,P010,C0319,32999.0,33073.98,0,0.0,2,2,31,0,Onam,1,Monsoon,89.5,26.3,Rain,65998.0,14519.56
2026-08-28,S003,P011,C0081,1299.0,1288.81,0,0.0,4,4,31,0,Onam,1,Monsoon,89.5,26.3,Rain,5196.0,1818.6
2026-08-28,S003,P012,C0163,4490.0,4488.79,0,0.0,3,3,17,0,Onam,1,Monsoon,89.5,26.3,Rain,13470.0,3367.5
2026-08-28,S003,P013,C0263,6999.0,6674.46,0,0.0,3,3,15,0,Onam,1,Monsoon,89.5,26.3,Rain,20997.0,4829.31
2026-08-28,S003,P014,C0196,7999.0,7992.54,0,0.0,4,4,31,0,Onam,1,Monsoon,89.5,26.3,Rain,31996.0,6399.2
2026-08-28,S003,P015,C0355,19900.0,20263.0,0,0.0,1,1,23,0,Onam,1,Monsoon,89.5,26.3,Rain,19900.0,3582.0
2026-08-28,S003,P016,C0175,1499.0,1594.29,0,0.0,5,5,38,0,Onam,1,Monsoon,89.5,26.3,Rain,7495.0,2398.4
2026-08-28,S003,P017,C0346,3084.43,3932.51,1,0.229,7,7,18,0,Onam,1,Monsoon,89.5,26.3,Rain,21591.01,5829.57
2026-08-28,S003,P018,C0318,1499.0,1569.69,0,0.0,8,8,32,0,Onam,1,Monsoon,89.5,26.3,Rain,11992.0,4556.96
2026-08-28,S003,P019,C0332,1900.0,1865.07,0,0.0,4,4,36,0,Onam,1,Monsoon,89.5,26.3,Rain,7600.0,2128.0
2026-08-28,S003,P020,C0796,17999.0,18108.94,0,0.0,2,2,14,0,Onam,1,Monsoon,89.5,26.3,Rain,35998.0,7919.56
2026-08-28,S004,P001,C0383,16566.3,20703.95,1,0.247,3,3,36,0,Onam,1,Monsoon,89.5,26.3,Rain,49698.91,13915.7
2026-08-28,S004,P002,C0043,54890.82,60931.38,1,0.07,4,4,28,0,Onam,1,Monsoon,89.5,26.3,Rain,219563.27,43912.65
2026-08-28,S004,P003,C0370,64438.93,72962.14,1,0.078,5,5,18,0,Onam,1,Monsoon,89.5,26.3,Rain,322194.65,57995.04
2026-08-28,S004,P004,C0539,98333.89,123726.95,1,0.243,2,2,26,0,Onam,1,Monsoon,89.5,26.3,Rain,196667.78,31466.84
2026-08-28,S004,P005,C0415,24999.0,24294.76,0,0.0,5,5,34,0,Onam,1,Monsoon,89.5,26.3,Rain,124995.0,27498.9
2026-08-28,S004,P006,C0286,39999.0,37944.37,0,0.0,1,1,22,0,Onam,1,Monsoon,89.5,26.3,Rain,39999.0,7999.8
2026-08-28,S004,P007,C0024,17999.0,19063.45,0,0.0,7,7,13,0,Onam,1,Monsoon,89.5,26.3,Rain,125993.0,32758.18
2026-08-28,S004,P008,C0545,24999.0,26205.88,0,0.0,5,5,13,0,Onam,1,Monsoon,89.5,26.3,Rain,124995.0,31248.75
2026-08-28,S004,P009,C0082,33999.0,34506.77,0,0.0,4,4,26,0,Onam,1,Monsoon,89.5,26.3,Rain,135996.0,29919.12
2026-08-28,S004,P010,C0403,32999.0,33027.9,0,0.0,4,4,33,0,Onam,1,Monsoon,89.5,26.3,Rain,131996.0,29039.12
2026-08-28,S004,P011,C0156,1299.0,1313.55,0,0.0,8,8,27,0,Onam,1,Monsoon,89.5,26.3,Rain,10392.0,3637.2
2026-08-28,S004,P012,C0672,4222.21,4434.84,1,0.06,3,3,23,0,Onam,1,Monsoon,89.5,26.3,Rain,12666.64,3166.66
2026-08-28,S004,P013,C0750,6999.0,6815.58,0,0.0,4,4,20,0,Onam,1,Monsoon,89.5,26.3,Rain,27996.0,6439.08
2026-08-28,S004,P014,C0541,7068.16,8019.36,1,0.116,7,7,24,0,Onam,1,Monsoon,89.5,26.3,Rain,49477.12,9895.42
2026-08-28,S004,P015,C0543,17999.96,18925.02,1,0.095,4,4,32,0,Onam,1,Monsoon,89.5,26.3,Rain,71999.83,12959.97
2026-08-28,S004,P016,C0115,1499.0,1442.47,0,0.0,10,10,30,0,Onam,1,Monsoon,89.5,26.3,Rain,14990.0,4796.8
2026-08-28,S004,P017,C0168,3999.0,4063.53,0,0.0,6,6,17,0,Onam,1,Monsoon,89.5,26.3,Rain,23994.0,6478.38
2026-08-28,S004,P018,C0374,1499.0,1470.68,0,0.0,6,6,29,0,Onam,1,Monsoon,89.5,26.3,Rain,8994.0,3417.72
2026-08-28,S004,P019,C0647,1502.83,2011.22,1,0.209,5,5,17,0,Onam,1,Monsoon,89.5,26.3,Rain,7514.17,2103.97
2026-08-28,S004,P020,,17999.0,17245.36,0,0.0,0,0,30,0,Onam,1,Monsoon,89.5,26.3,Rain,0.0,0.0
2026-08-28,S005,P001,C0648,22000.0,20805.57,0,0.0,2,2,31,0,Onam,1,Monsoon,89.5,26.3,Rain,44000.0,12320.0
2026-08-28,S005,P002,C0601,59000.0,56035.22,0,0.0,3,3,47,0,Onam,1,Monsoon,89.5,26.3,Rain,177000.0,35400.0
2026-08-28,S005,P003,C0627,69900.0,69534.25,0,0.0,3,3,16,0,Onam,1,Monsoon,89.5,26.3,Rain,209700.0,37746.0
2026-08-28,S005,P004,C0445,129900.0,134159.25,0,0.0,3,3,16,0,Onam,1,Monsoon,89.5,26.3,Rain,389700.0,62352.0
2026-08-28,S005,P005,C0081,24999.0,24310.47,0,0.0,3,3,28,0,Onam,1,Monsoon,89.5,26.3,Rain,74997.0,16499.34
2026-08-28,S005,P006,C0744,39999.0,40554.68,0,0.0,3,3,30,0,Onam,1,Monsoon,89.5,26.3,Rain,119997.0,23999.4
2026-08-28,S005,P007,C0152,17999.0,18349.82,0,0.0,5,5,27,0,Onam,1,Monsoon,89.5,26.3,Rain,89995.0,23398.7
2026-08-28,S005,P008,C0195,24999.0,25905.58,0,0.0,4,4,33,0,Onam,1,Monsoon,89.5,26.3,Rain,99996.0,24999.0
2026-08-28,S005,P009,C0703,33999.0,31974.26,0,0.0,3,3,28,0,Onam,1,Monsoon,89.5,26.3,Rain,101997.0,22439.34
2026-08-28,S005,P010,C0651,26480.41,33251.37,1,0.198,3,3,15,0,Onam,1,Monsoon,89.5,26.3,Rain,79441.23,17477.07
2026-08-28,S005,P011,C0426,1299.0,1339.77,0,0.0,4,4,10,0,Onam,1,Monsoon,89.5,26.3,Rain,5196.0,1818.6
2026-08-28,S005,P012,C0062,3798.47,4578.36,1,0.154,2,2,29,0,Onam,1,Monsoon,89.5,26.3,Rain,7596.94,1899.24
2026-08-28,S005,P013,C0432,6033.5,7479.32,1,0.138,4,4,35,0,Onam,1,Monsoon,89.5,26.3,Rain,24133.99,5550.82
2026-08-28,S005,P014,C0708,7999.0,8527.1,0,0.0,6,6,13,0,Onam,1,Monsoon,89.5,26.3,Rain,47994.0,9598.8
2026-08-28,S005,P015,C0673,19900.0,19585.96,0,0.0,4,4,24,0,Onam,1,Monsoon,89.5,26.3,Rain,79600.0,14328.0
2026-08-28,S005,P016,C0491,1499.0,1561.61,0,0.0,8,8,19,0,Onam,1,Monsoon,89.5,26.3,Rain,11992.0,3837.44
2026-08-28,S005,P017,C0070,3999.0,3889.38,0,0.0,5,5,37,0,Onam,1,Monsoon,89.5,26.3,Rain,19995.0,5398.65
2026-08-28,S005,P018,C0283,1138.38,1479.89,1,0.241,5,5,25,0,Onam,1,Monsoon,89.5,26.3,Rain,5691.9,2162.92
2026-08-28,S005,P019,C0098,1900.0,1944.6,0,0.0,4,4,39,0,Onam,1,Monsoon,89.5,26.3,Rain,7600.0,2128.0
2026-08-28,S005,P020,C0244,17999.0,17776.27,0,0.0,1,1,15,0,Onam,1,Monsoon,89.5,26.3,Rain,17999.0,3959.78
2026-08-29,S001,P001,C0374,22000.0,22421.86,0,0.0,3,3,25,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,66000.0,18480.0
2026-08-29,S001,P002,C0071,59000.0,58206.5,0,0.0,5,5,27,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,295000.0,59000.0
2026-08-29,S001,P003,C0733,69900.0,70288.77,0,0.0,4,4,14,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,279600.0,50328.0
2026-08-29,S001,P004,C0624,129900.0,138347.93,0,0.0,2,2,39,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,259800.0,41568.0
2026-08-29,S001,P005,C0416,24999.0,23953.56,0,0.0,7,7,36,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,174993.0,38498.46
2026-08-29,S001,P006,C0364,39999.0,38455.63,0,0.0,2,2,27,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,79998.0,15999.6
2026-08-29,S001,P007,,17999.0,17391.68,0,0.0,0,0,24,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,0.0,0.0
2026-08-29,S001,P008,C0773,24999.0,23852.72,0,0.0,5,5,24,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,124995.0,31248.75
2026-08-29,S001,P009,C0367,33999.0,34506.22,0,0.0,3,3,28,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,101997.0,22439.34
2026-08-29,S001,P010,C0514,32999.0,34326.7,0,0.0,7,7,26,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,230993.0,50818.46
2026-08-29,S001,P011,C0562,1299.0,1367.04,0,0.0,9,9,34,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,11691.0,4091.85
2026-08-29,S001,P012,C0067,4490.0,4311.04,0,0.0,11,11,44,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,49390.0,12347.5
2026-08-29,S001,P013,C0161,6999.0,7128.99,0,0.0,3,3,29,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,20997.0,4829.31
2026-08-29,S001,P014,C0390,7999.0,7862.95,0,0.0,2,2,26,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,15998.0,3199.6
2026-08-29,S001,P015,C0718,19900.0,20430.5,0,0.0,2,2,34,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,39800.0,7164.0
2026-08-29,S001,P016,C0719,1499.0,1586.72,0,0.0,10,10,43,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,14990.0,4796.8
2026-08-29,S001,P017,C0239,3999.0,4120.5,0,0.0,3,3,24,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,11997.0,3239.19
2026-08-29,S001,P018,C0638,1499.0,1503.77,0,0.0,10,10,31,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,14990.0,5696.2
2026-08-29,S001,P019,C0533,1900.0,1826.13,0,0.0,3,3,27,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,5700.0,1596.0
2026-08-29,S001,P020,C0541,17999.0,18009.02,0,0.0,1,1,38,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,17999.0,3959.78
2026-08-29,S002,P001,C0358,18467.67,22624.82,1,0.161,3,3,35,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,55403.0,15512.84
2026-08-29,S002,P002,C0346,59000.0,56993.45,0,0.0,8,8,28,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,472000.0,94400.0
2026-08-29,S002,P003,C0736,69900.0,73376.86,0,0.0,4,4,27,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,279600.0,50328.0
2026-08-29,S002,P004,C0203,129900.0,126933.5,0,0.0,2,2,29,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,259800.0,41568.0
2026-08-29,S002,P005,C0577,24999.0,25184.59,0,0.0,5,5,34,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,124995.0,27498.9
2026-08-29,S002,P006,C0785,39999.0,38045.2,0,0.0,1,1,32,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,39999.0,7999.8
2026-08-29,S002,P007,C0559,15307.62,17450.36,1,0.15,8,8,21,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,122461.0,31839.86
2026-08-29,S002,P008,C0660,24999.0,23988.81,0,0.0,6,6,23,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,149994.0,37498.5
2026-08-29,S002,P009,C0043,26301.2,33318.92,1,0.226,3,3,31,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,78903.61,17358.79
2026-08-29,S002,P010,,27265.71,33430.5,1,0.174,0,0,27,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,0.0,0.0
2026-08-29,S002,P011,C0649,1299.0,1256.14,0,0.0,7,7,34,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,9093.0,3182.55
2026-08-29,S002,P012,C0471,4100.01,4475.18,1,0.087,4,4,23,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,16400.04,4100.01
2026-08-29,S002,P013,C0766,6999.0,6586.35,0,0.0,6,6,44,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,41994.0,9658.62
2026-08-29,S002,P014,C0468,6287.36,8222.21,1,0.214,2,2,24,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,12574.72,2514.94
2026-08-29,S002,P015,C0148,15838.23,20713.6,1,0.204,2,2,23,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,31676.46,5701.76
2026-08-29,S002,P016,C0501,1499.0,1596.12,0,0.0,7,7,33,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,10493.0,3357.76
2026-08-29,S002,P017,C0567,3999.0,4071.28,0,0.0,5,5,21,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,19995.0,5398.65
2026-08-29,S002,P018,C0243,1499.0,1542.53,0,0.0,8,8,37,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,11992.0,4556.96
2026-08-29,S002,P019,C0611,1900.0,1891.51,0,0.0,3,3,18,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,5700.0,1596.0
2026-08-29,S002,P020,C0688,14438.39,17258.1,1,0.198,4,4,27,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,57753.55,12705.78
2026-08-29,S003,P001,C0522,22000.0,22211.22,0,0.0,6,6,25,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,132000.0,36960.0
2026-08-29,S003,P002,C0442,59000.0,59708.68,0,0.0,3,3,15,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,177000.0,35400.0
2026-08-29,S003,P003,C0148,69900.0,66690.94,0,0.0,2,2,41,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,139800.0,25164.0
2026-08-29,S003,P004,C0504,103663.03,138266.56,1,0.202,2,2,16,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,207326.06,33172.17
2026-08-29,S003,P005,C0482,24999.0,25833.95,0,0.0,2,2,19,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,49998.0,10999.56
2026-08-29,S003,P006,C0565,39999.0,38042.39,0,0.0,2,2,21,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,79998.0,15999.6
2026-08-29,S003,P007,C0139,17999.0,17259.38,0,0.0,4,4,36,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,71996.0,18718.96
2026-08-29,S003,P008,C0387,24999.0,24280.81,0,0.0,6,6,31,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,149994.0,37498.5
2026-08-29,S003,P009,C0086,33999.0,35515.19,0,0.0,5,5,22,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,169995.0,37398.9
2026-08-29,S003,P010,C0724,32999.0,32041.28,0,0.0,4,4,35,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,131996.0,29039.12
2026-08-29,S003,P011,C0140,1299.0,1334.27,0,0.0,9,9,21,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,11691.0,4091.85
2026-08-29,S003,P012,C0740,3841.11,4389.69,1,0.145,5,5,28,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,19205.54,4801.39
2026-08-29,S003,P013,C0204,6345.77,7344.66,1,0.093,4,4,18,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,25383.1,5838.11
2026-08-29,S003,P014,C0300,6651.81,7584.47,1,0.168,5,5,17,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,33259.07,6651.81
2026-08-29,S003,P015,,19900.0,19073.87,0,0.0,0,0,28,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,0.0,0.0
2026-08-29,S003,P016,C0589,1499.0,1571.27,0,0.0,12,12,24,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,17988.0,5756.16
2026-08-29,S003,P017,C0245,3697.61,4106.76,1,0.075,7,7,23,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,25883.26,6988.48
2026-08-29,S003,P018,C0722,1499.0,1434.82,0,0.0,4,4,26,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,5996.0,2278.48
2026-08-29,S003,P019,C0473,1900.0,1982.81,0,0.0,7,7,20,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,13300.0,3724.0
2026-08-29,S003,P020,,17999.0,17134.71,0,0.0,0,0,32,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,0.0,0.0
2026-08-29,S004,P001,C0043,18478.69,20820.83,1,0.16,1,1,35,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,18478.69,5174.03
2026-08-29,S004,P002,C0052,59000.0,59639.46,0,0.0,1,1,28,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,59000.0,11800.0
2026-08-29,S004,P003,C0329,69900.0,69466.22,0,0.0,1,1,32,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,69900.0,12582.0
2026-08-29,S004,P004,C0088,102442.5,130401.89,1,0.211,2,2,19,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,204885.0,32781.6
2026-08-29,S004,P005,C0763,24999.0,26498.83,0,0.0,3,3,16,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,74997.0,16499.34
2026-08-29,S004,P006,C0278,39999.0,40939.4,0,0.0,1,1,16,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,39999.0,7999.8
2026-08-29,S004,P007,C0453,17999.0,16922.51,0,0.0,4,4,32,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,71996.0,18718.96
2026-08-29,S004,P008,C0111,23314.82,23506.09,1,0.067,1,1,28,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,23314.82,5828.7
2026-08-29,S004,P009,C0458,33999.0,32710.96,0,0.0,5,5,18,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,169995.0,37398.9
2026-08-29,S004,P010,C0423,32999.0,33508.63,0,0.0,2,2,20,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,65998.0,14519.56
2026-08-29,S004,P011,C0014,1299.0,1251.72,0,0.0,7,7,28,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,9093.0,3182.55
2026-08-29,S004,P012,C0231,4490.0,4479.89,0,0.0,5,5,40,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,22450.0,5612.5
2026-08-29,S004,P013,C0711,6004.85,7088.85,1,0.142,5,5,26,0,Onam,1,Monsoon,92.9,28.2,Heavy Rain,30024.27,6905.58
